"","candidate_webname","state_postal","cd","year","primary_type","dem_prez_vote","cand_party","inc","quality_cand","win_primary","primary_pct","win_general","general_pct","biography_text","housegov_bio","FECCandID","BIOGUIDE_id"
"4139","Maria Salazar","FL",27,2018,"Closed Primary",58.59999847,"Republican",0,0,1,40.4875300865468,0,45.7618395318822,"Miami is where Maria Elvira was born and raised, where she attended college, and started her career as a journalist. Each time Maria Elvira was forced to leave, either to further her studies or attend a news reporting assignment, she would look forward to returning home to Miami. Miami is also where Maria Elviras daughters were born and where she chose to raise them. It is where her mother lives, where her roots are securely planted, and ultimately, where she finds her peace. Miami, is and always be, Maria Elviras home.
CAREER
After graduating the University of Miami with a B.A. in Communications, Maria Elvira acquired a Masters in Public Administration from Harvard Universitys John F. Kennedy School of Government. Maria Elviras passion for promoting news transparency and communicating salient national affairs continued as she served as Miamis local reporter for Univision Networks flagship station, Channel 23. With 35 years of experience of breaking-news coverage under her belt, Maria Elvira has now become one of the nations most recognized Latin American political affairs journalists for the U.S. Hispanic community. Her established reputation as a leading television news reporter comes from a culmination of accomplishments and awards throughout her career, including:","0","H8FL27185",NA
"4140","Lillian Salerno","TX",32,2018,"Open Primary",48.5,"Democrat",0,0,0,18.3477139740157,NA,NA,"
    
    
        
I am a nativeTexan, entrepreneur, attorney, and an advocate for healthcare workers and patients. I was honored to serve the people as an appointee in the Obama administration where I worked to help alleviate poverty and improve the economy for underserved communities in rural America. I grew up in East Dallas one of 5 brothers and 3 sisters where we learned the value of hard work helping the family make ends meet. I started my first company here in Texas when I was twenty-five and I have spent my lifetime growing small businesses and fighting on their behalf against corporate concentration.

Ive stood up to Congress and won policy debates. Ive written and passed legislation to protect nurses and to prevent HIV in children. Ive defended family farmers, forgotten communities and small businesses decimated by corporate takeover. Now, Im ready to take that fight to the halls of Congress, and be a tireless advocate for the working men and women of Texas. Congress has enough members that go along to get along with the special interests and power brokers. Ill be a fighter for the people because I am you and you are me.

","0","H8TX32148",NA
"4141","Johnny Ray Salling","MD",2,2020,"Closed Primary",65.8,"Republican",0,1,1,19.0754414125201,0,32.0321300139146,"HARD WORK & DETERMINATION
Johnny Salling is a lifelong resident of Baltimore County. Growing up in a working-class home, he quickly learned the value of honesty and hard work. After graduating from Sparrows Point High School in Dundalk, Johnny joined the United States Army and served as a Combat Engineer. That commitment to service to our country is shared by Johnnys family as well, as two of his children are actively serving in the U.S. Army.After serving in the military, Johnny worked at the Bethlehem Steel Mill for 30 years at the Sparrows Point location. During his time there, Johnny was an active member of the United Steelworkers of American Union until the plant was closed down by the last operator, RG Steel.

In 2014, Johnny was elected to the Maryland State Senate for the 6th District representing the citizens of Dundalk, Essex, and Rosedale in Annapolis. As a member of the Senate, Johnny has served on the Education, Health and Environmental Affairs Committee. He has also served on the Joint Committee on Fair Practices and State Personnel Oversight. Hes a member of the Watermans Caucus and the Maryland Military Installation Caucus.

He is active in his community as a longtime member of the Calvary Baptist Church in Dundalk. He is also a member of the Moose Lodge #1228 in Dundalk. Hes the proud father of five and also a grandfather.","0","H0MD02230",NA
"4142","Salud Carbajal","CA",24,2022,"Top-Two",63.3,"Democrat",1,2,1,59.9963311266139,1,60.5666686980103,"First elected to Congress in 2016, Salud Carbajal has a proven track record of standing up for Central Coast values and building stronger communities. Hes running for Congress to continue fighting for opportunity and security for middle-class families, lower costs of living, and to protect the environment, economy and unique needs of our region.

Salud and his family lived in a small copper mining town in Arizona, after immigrating from Morolen, Guanajuato, Mexico when Salud was five. His father worked in the mines while his mother maintained the home for their eight children. When the mine closed, the family moved to Oxnard where Saluds father became a farmworker and Salud spent summers working with his father in the fields. Attending junior high and high school in Oxnard, Salud applied himself and focused on his education.

Salud earned his bachelors degree from the University of California at Santa Barbara and his masters degree in organizational management from the Fielding University. He served eight years in the United States Marine Corps Reserve, including active duty service during the 1991 Gulf War, where he was mobilized to Jacksonville, North Carolina.

In 2004, Salud was elected to the Santa Barbara County Board of Supervisors. In his tenure, he demonstrated a commitment to protecting our environment, promoting sustainability, strengthening our schools, and enhancing the health and safety of our community.

A leader in protecting our scenic views and open spaces, he stood up against developments on the Gaviota Coast that threatened preservation efforts and has opposed new offshore oil development along our coastline. Salud worked to implement a Climate Action Plan for Santa Barbara county and made solar energy an affordable, efficient option for homeowners. He promoted innovative solutions to addressing environmental stewardship and sustainability, and advocated for job creation in this emerging industry.

Drawing upon his own childhood experiences growing up in an economically disadvantaged neighborhood, Salud shares a passion for improving the lives of at-risk youth. He found innovative ways to strengthen our schools by creating a job skills and mentorship program for at-risk youth and providing summer programming for our kids. He has been an advocate for health programs that help our children and seniors receive the care they need, co-sponsoring an initiative that provided health insurance for all of Santa Barbara Countys children.

Throughout his time serving Californias 24th Congressional District in Congress, Saluds life experiences have helped him advocate for the needs of our community.  In Congress, he has fought for bold environmental protections, strong services for our nations veterans, initiatives that serve working families, and robust infrastructure and education policies that help uplift all students, especially the most vulnerable.

Over the past few years, Salud has delivered landmark investments for the Central Coast through COVID-19 relief packages that have helped California families make ends meet, keep businesses afloat, reopen schools, and revitalize our communities after years of challenges stemming from the pandemic.

As a member of the Transportation and Infrastructure Committee, Salud also helped get the Bipartisan Infrastructure Law signed into law in 2021. This measure will delivering more than $45 billion to California over the next five years to invest in long-overdue road and highway improvements, clean energy transportation, expanded high-speed internet, and programs to specifically fight wildfire, drought, and leaking oil and gas wells.

More than half of the bills Salud is working on in Congress are bipartisan  and he has championed measures to protect farmworkers, address the climate crisis, create affordable housing for veterans and more.

Salud is married to his wife, Gina, and has two children, Natasha and Michael.

Salud has served on a number of national and regional committees focusing on climate change, children and families, and senior issues. He has been awarded for his leadership by a number of organizations: 

2022 California Special Districts Association Legislator of the Year Award

2019 Congressional Management Fund Best Workplace Environment Award

2019 Humane Society Humane Advocate Award

2018 Chamber of Commerce Spirit of Enterprise Award

2014 Community Environmental Council Environmental Hero

Area Agency on Aging 2009 Public Official of the Year

2008 Planned Parenthood Action Fund of Santa Barbara, Ventura and San Luis Obispo Counties Sticking His Neck Out award

2008 Santa Barbara Jewish Federation Ambassador of Freedom Award

2008 Santa Barbara Hispanic Chamber Elected Official of the Year

Named a Community Role Model by Womens Economic Ventures","0","H6CA24303","C001112"
"4143","Sam Alexander","MO",7,2022,"Open Primary",28.4,"Republican",0,0,0,5.48264715560459,NA,NA,"Dr. Sam Alexander is a physician, constitutional conservative, and political outsider running to be our voice in Congress.  Dr. Sam was raised on a farm in rural Dixon, MO and continues to farm today with his wife, Marsha, in southwest Missouri. Dr. Sam is running for Congress because he believes that the liberals, RINOs and career politicians in Washington D.C. are ruining our country. Dr. Sam will fight the socialist policies being passed down from the Biden Administration and fight back against unconstitutional executive orders.  Dr. Sam believes that career politicians are the ones that have got us into this mess and they wont be the ones to get us out of it.","0","H2MO07127",NA
"4144","Sam Graves","MO",6,2022,"Open Primary",30.6,"Republican",1,2,1,75.6678311167318,1,70.3197510764877,"Congressman Sam Graves is a lifelong resident of Missouris Sixth Congressional District. As a small businessman and a sixth-generation family farmer, Sam has spent his life working to make Missouri a better place to live, work, and raise a family.

In Congress, Sam serves as the Ranking Member of the House Transportation and Infrastructure Committee. As Ranking Member, Sam leads the Republicans on the Committee as it has jurisdiction over all modes of transportation  our aviation system, highways and bridges, transit and rail transportation, pipelines, and maritime and waterborne transportation. Sams role in transportation is critical as he works on behalf of Missouris 34,000 highway miles and 10,400 bridges in need of maintenance and repair as well as the 6th Congressional Districts two major rivers  the Missouri and the Mississippi.

Sam is also a member of the House Committee on Armed Services. Missouri has a $15 billion military footprint and plays a critical role in ensuring our troops have the resources they need. Sam remains determined to protect Missouris various military installations and all of the brave men and women who serve in uniform.

Congressman Graves was born in Tarkio, Missouri on November 7, 1963. He graduated from Tarkio High School in 1982 and attended college at the University of Missouri-Columbia, where he received his degree in Agronomy from the School of Agriculture.

In 1992, Sam won his first race for State Representative. In 1994, he was elected State Senator for the 12th Senatorial District and was subsequently re-elected in 1998.

Sams leadership has been recognized by organizations like the Missouri Chamber of Commerce, the Missouri Farm Bureau, the Missouri Hospital Association and the National Federation of Independent Businesses. As a father, grandfather, farmer, businessman, and former State legislator, Sam knows the values, hopes, and beliefs of the hard-working people of the Sixth District, and continues to work tirelessly for Missouri families in the United States House of Representatives.","0","H0MO06073","G000546"
"4145","Sam Montoya","TX",35,2022,"Open Primary",71.7,"Republican",0,0,0,9.00550458715596,NA,NA,"Early Life
Samuel Sam Christopher Montoya was born in 1985 to parents Sam and Melba Montoya in the beautiful city of San Marcos. Sams mother was born in 1952 in Corpus Christi Texas along with her 3 bothers and 5 sisters. His Father was born in 1949 in Austin Texas along with his 4 brothers and 3 sisters where Sams grandfather was the Pastor of Bethel Pentecostal Church from 1957-1990. After his parents married in Navasota, they moved to San Marcos to become Pastors to the majority Hispanic congregation at Sinai Pentecostal Church in 1971. Sams formative years were spent attending as an active member at his fathers church. As a teenager, Sam was the worship leader where he sang and played guitar on the churchs music team.

Journey to Conservatism
Although his parents were pro-life, Christian conservatives, Sams journey was not a simple straight line to conservatism. His political journey began early on the morning of September 11th, 2001, when, at the age of 16, Sam watched his parents board a flight to Africa for a mission trip. Later that morning, he watched along with the rest of the world as the events of 9/11 unfolded and for more than 24 hours he had no idea if his parents were also among those that died that day. Thankfully, their plane was one of the last that was able to leave American airspace and they made it safely to Africa. That day made a significant impact as Sam became keenly aware of how politics can affect the lives of the average American.

Sam was shocked by the level of tyranny enacted by President George W. Bush and he began to express disgust with the Patriot Act that gave the government unprecedented powers to spy on and persecute American citizens like never before. Alex Jones was also very critical of Bush and Sam took notice of the powerful message of liberty and Christian conservative pro-life values Alex delivered on The Alex Jones Show. So although Sam politically leaned left as a young teenager, he began to see the Christian conservative values his parents had taught him as a child were the values that he would come to embrace.

Activism
In 2012 Sam became a vocal supporter for Congressman Ron Paul in his attempt to run for President as a Republican. Unfortunately, Ron Paul lost that primary and incumbent president Barack Obama was reelected.

Sam never lost hope, even when it appeared that no president or politician would put America first. He was drawn to the work of local liberty minded individuals that in 2015 established the Fluoride-Free San Marcos Coalition and successfully put a stop to the hydrofluorosilicic acid being added to the water supply in San Marcos Texas.

Sam became a strong supporter of President Trump and was proud that he was able to be elected on November 9th, 2016. Sam continued to grow stronger in his convictions as a conservative Christian and attended as many pro-liberty and pro-life events as possible including one fateful event that would allow him to take a new step in his career.

In 2018, Sam wrote a pro-life song and played it in front of a Planned Parenthood in Austin which allowed him to get noticed by the organizers and a door was opened for Sam to begin a career working for Infowars where he still works as a reporter and editor today.

On January 6th, 2021 Sam had the opportunity to report on the events that took place in D.C., but little did he expect to become a player in those events himself. While acting in the capacity of a journalist and member of the press, he made his way into the U.S. capitol building where he filmed a 44 minute unedited video from his perspective which ended with the tragic death of 14-year Air Force Veteran Ashli Babbitt.

The video Sam captured while inside the capitol building is available here: https://futurenews.news/watch?id=5ff6857e00bac0328da8e888 

Arrest and Political Persecution
On April 13, 2021, Sam was at home in Austin Texas when the FBI raided his home, confiscated his electronics, and placed him under arrest for trespassing at the Capitol on January 6, 2021. This arrest is especially egregious because Sam is a current member of the press and the arrest amounts to political persecution by the federal government for those that dare use their freedom of speech to share truthful information that may reflect poorly on the government. To add insult to injury, a member of Sams own family appears to have participated in this persecution. According to the statement of facts: On January 11, 2021, the FBI received a tip to the National Threat Operations Center from W-1, a family member of Samuel Christopher Montoya.

While some people did things that day that were criminal, Sam DID NOT and has plead Not Guilty on all charges because he was acting in the capacity of a journalist as he filmed and provided commentary of the events that took place inside the building.

The affidavit in support of criminal complaint and arrest warrant is available here: https://www.justice.gov/usao-dc/case-multi-defendant/file/1386671/download .","0","H2TX35235",NA
"4146","Sam Nashagh","FL",14,2022,"Closed Primary",59,"Republican",0,0,0,17.2664485641585,NA,NA,"Humble Beginnings & A Dream Never Ending
Everyday I wake up knowing I am blessed to have an amazing family and by being an American.  

When we moved to Tampa, my family would plug in our 13"" TV to the picnic pavilions at Lowry Park and watch Saturday morning cartoons from the van that was our home.  Afterwards, my mom would drive us back to the truck stop on Hillsborough  Ave where we stayed until her night shift as a minimum wage security guard began.  That's not a sob story, but a tale of overcoming and appreciating what America offers.  The success of me and my siblings is a result of family values and the understanding that this is the greatest nation on earth and we can accomplish anything.

Sam's Story
The son of an immigrant father from Syria and mother from a working class of immigrants, Sam attended Egypt Lake Elementary, Bryan 6th Grade Center, Oak Grove and Middleton Middle Schools and graduated from Hillsborough High School earning his Eagle Scout along the way.  Sam went on to The Florida State University where he majored in Motion Picture Television and Recording Arts.  After a year, Sam made the decision to temporarily leave college to earn money for his schooling by enlisting in the United States Marine Corps Reserves; a move that would re-shape his life.  Upon graduation from Parris Island and Tank Mechanic School Sam returned to college and studied Engineering and Economics, ultimately earning a Bachelors in Social Science.

Sam saw what the Marines had to offer and after graduating accepted a commission as an officer and headed off to Flight School.  While earning his wings as a Naval Aviator, 9/11 happened and overnight, routine training became an immediate preparation for war. Sam or ""Mitts"" as his squadron called him, deployed twice to Iraq and once to Afghanistan.  He would also serve in other countries in the Middle East and Central America including duty at U.S. Embassies abroad.  These adventures took him to places where people dreamed of becoming Americans and others where they wanted to destroy our way of life.  He gained experience in diplomacy and leadership as he defended our freedom and the rights of others. 

After decades of travel and battle, Sam was able to return to Tampa and re-settle a few miles from where he grew up.  He started a small media production business and became a Project Manager.  It is in Tampa that Sam met his wife, Jennifer and built a home to raise his children, Reagan and Carter. 

 
Dedicated to Service
Some of Sam's Military achievements include 
Winged Naval Aviator
Combat Action Ribbon
Air Medal (Strike Flight) x 12
Navy and Marine Corps Commendation Medal (with combat V)
Defense Meritorious Service Medal
Iraq Campaign Medal
Afghanistan Campaign medal
Global War on Terrorism Service Medal
Global War on Terrorism Expeditionary Medal
Navy Meritorious Unit Medal
Armed Forces Reserve Medal,

Disclaimer
Sam Mitts Nashagh is a member of the U.S Marine Corps. Use of his military rank, job titles, and photographs in uniform does not imply endorsement by the United States Marine Corps, the Department of the Navy, or the Department of Defense.
","0","H2FL14301",NA
"4147","Sam Peters","NV",4,2022,"Closed Primary",53,"Republican",0,0,1,47.6782017154688,0,47.5848027075739,"Sam is a U.S. Air Force Major (Retired), a business owner, and family man. He ran for Congress in Nevadas 4th Congressional District in 2020. After coming up just short in the crowded Republican Primary Election, he founded the Law Enforcement Loyalty PAC, a Nevada State Registered Political Action Committee that supports Pro-Law Enforcement candidates and denounces the defund the police movement. Sam also guest hosted the Wayne Allyn Root morning show twice weekly for five months on conservative talk radio.
In early 2021, after much encouragement from his supporters, Sam announced a second run at Nevadas 4th Congressional District positioning himself as the early frontrunner for the Republican nomination in 2022.
Sam spent more than 20 years serving in the U.S. Air Force, first as an enlisted K9 Handler and later as a Support Officer. His service included combat support in Afghanistan, Iraq, Saudi Arabia and Kuwait, and tours in Panama and Korea. He retired in 2013 after earning a Bronze Star for his efforts in Afghanistan. During Sams military career, he was consistently ranked #1 among his highly efficient and competent peers.
 sam peters family
Presently, Sam is the Owner of Peters Family Insurance, a two -time Best of Las Vegas risk management firm with two storefronts in Las Vegas. Prior to settling in Nevada, Sam spent two years as a corporate employee where he managed nearly $100M in annual revenue across the largest geographical region in the United States.
His educational accomplishments include a bachelors degree in Criminal Justice Administration, a Master of Science in Administration, and a Graduate-Level Certificate in Organizational Finance. Sam is also a graduate of the U.S. Air Forces Squadron Officer School and Air Command and Staff College.
Sam has served as a board member and is currently a member of the Rotary Club of Summerlin where hes volunteered at local at-risk schools, mentored Junior Rotary, and aids in the quarterly clean-up of Police Memorial Park in Las Vegas. Outside of Rotary, he has worked on community projects for Three Square Food Bank, the American Diabetes Association, the American Heart Association, St Baldricks Childrens Cancer Research, Boy Scouts of America, and many others.
Sam is Married to Melissa J. Peters (Lunsford), originally of South Carolina. Sam and Melissa have two children, Connor (8) and Callie (4). Sam also has a beautiful 24-year old daughter, Kelsey. Hobbies include golf, reading, hunting, fishing, and shooting sports.","0","H0NV04023",NA
"4148","Sam Roberts","NY",22,2022,"Closed Primary",52.6,"Democrat",0,1,0,13.2021054149542,NA,NA,"
Sam Roberts is a Democrat known for his dedication, unparalleled experience, and compassionate constituent service that he's prepared to bring to the US Congress (NY-22).

A native of Central New York, Sam was born in Syracuse and grew up in a working class family with parents who were both part of the Labor movement.

Beginning as a community organizer, Sam's commitment to service started locally as he helped to educate and galvanize voters. He then went on to serve in the Onondaga County Legislature, the New York State Assembly, and as the New York State Commissioner of the Office of Temporary and Disability Assistance.


With a background also rooted in Labor, Sam is a proud member of the United Auto Workers union and is a retiree of General Motors where he worked as a journeyman tool and die maker. 



Highly skilled in Labor Relations, he earned a Bachelor of Science degree from Empire State College, Associate degrees from Onondaga Community College, and certificates in Labor Studies from Cornell University.

 

Sam currently lives in Syracuse, most recently served as a senior advisor for Oswego College, and vows to be a trusted voice in Washington for Central New York.","0","H2NY22204",NA
"4149","Sam Searcy","NC",13,2022,"Partially-Closed",50.1,"Democrat",0,1,0,22.9384605090001,NA,NA,"Sam Searcy grew up on a tobacco and dairy farm in western North Carolina. His mom worked as a teachers assistant and his dad worked in a factory until his job was sent overseas. His family struggled and eventually lost their home. Sam began working at 14, finished high school, and then put himself through college at Appalachian State University and law school at the University of Tulsa in Oklahoma. He took out student loans and worked on campus to make ends meet.

After graduating, Sam worked in the Triangle, but when the Great Recession hit, he was laid off. To take care of his family, he took a job at the Lowes Garden Center. A few years later, he became an entrepreneur, starting his own local companies, which now employ upwards of eighty people.

When Republicans in the General Assembly passed HB 2, the Bathroom Bill, Sam saw firsthand how it destroyed business for North Carolina companies, and he felt that hateful legislation was totally detached from the North Carolina he knew. It motivated him to run for public office, where he beat a Republican incumbent to serve Wake County in the State Senate.

In the State Senate, Sam was a champion for North Carolina schools and our students, focusing a great deal of his legislative work on increasing teacher pay, addressing the needs of students during the COVID-19 pandemic, and getting our schools the resources that they need. He fought to protect and expand voting rights, and against all forms of voter suppression, with bills to end gerrymandering, establish automatic voter registration, and expand access to absentee ballots. He demanded a full repeal of HB 2 and was a Primary Sponsor of the Equality for All Act, prohibiting discrimination in employment, housing, credit and lending, insurance, public accommodation, and education. He stood up for the rights of women and fought for equal pay for equal work. He never stopped fighting to expand Medicaid, and to support our schools, food banks, first responders, and medical institutions and providers during the pandemic. He sponsored bills to protect our environment, by banning offshore drilling off the North Carolina coast, setting ambitious clean energy goals to reduce carbon emissions, and addressing PFAS (toxic foam) discharge in our water. Nine bills that he sponsored were passed into law, and Sam gained a reputation for getting things done.

Sam currently serves on the North Carolina State Board of Community Colleges, appointed by Governor Cooper. The Board oversees the North Carolina Community College System of the Great Fifty-Eight Community Colleges in our state, which is the best and third-largest system in the nation. Sam has been proud to support the system as our institutions have expanded learning opportunities and programs in a variety of fields that match students of all ages with skills and careers in good-paying jobs.

Sam is running for Congress because he believes that North Carolina working families need a fighter for them in Washington. He is committed to expanding access to quality affordable healthcare, protecting the right to vote of every American, and ensuring that women maintain their reproductive rights. Sam lives in Holly Springs, with his wife Shauna, and their four children.","0","H8NC02086",NA
"4150","Samantha Meadows","OH",2,2022,"Open Primary",26.7,"Democrat",0,0,1,72.0295657530028,0,25.4961956395281,"AS DEMOCRATS, WE DROP THE BALL IN PRIMARIES. 

In order for us to be competitive, we MUST choose strong candidates to run against Republican incumbents! We have a tendency to look towards how involved the candidate is with local & state committees, as well as other Democratic organizations. That is great if we are looking for someone who is going to get only Democratic votes. It does not work in Congressional elections. As a minority party in Ohio, we can get all the Democratic votes in the state & we still won't win. The way to win a general election and beat the incumbent is by reaching the unaffiliated voters. Most of them do not care how much time you have spent on Democratic or Republican committees. They are interested in the individual, not party affiliation. That is why we must think outside of the box. Who is willing to put in the work to reach these voters where they are at? They won't come to us. Who has the natural ability to empathize with people? Who has the skills to sway unaffiliated voters by genuinely being concerned about their everyday lives? Who is willing to have dinner table talks with their voters? The answer to that question is the person who should get your vote. We are not a red state. We are a red, white, & blue state. We have just not taken the time to listen carefully enough to others outside our party. When we do this, we will win Congressional seats. 

I AM WILLING TO DO THIS BECAUSE IT IS AUTHENTICALLY WHO I AM. 

If we want to have a fighting chance in the general election, vote for me on or before May 3rd. I will deliver. 

 

I am running for Congress because our country is at an inflection point. Bluster, bravado, conspiracy theories, and lies have been used by Republican members of Congress to create instability within the United States. Such propaganda has created polarization and divisiveness in our communities. The stage has been set for confrontations rather than conversations, anger over understanding, and violence.

This is not who we are, it must not be who we are.  

Americans are strong people. We care about one another. We fight FOR one another, not AGAINST one another. It is time that we look to all fellow Americans as brothers and sisters. We all want the same things: respect, opportunity, equality, and the right to pursue our dreams. 

As a former Advanced EMT-I, AmeriCorps member, VISTA (Volunteers in Service to American) Volunteer (non-paying), and most recently an End-of-Life Companion, I know the importance of serving others.  I have a Bachelor's Degree in Human Services, providing me with a deep understanding of the needs in our communities. I will always fight for policies that support and uplift America. 
","0","H2OH02127",NA
"4151","Sami Al-Abdrabbuh","OR",4,2022,"Closed Primary",55.1,"Democrat",0,1,0,6.93153964544263,NA,NA,"Dr. Sami Al-Abdrabbuh was elected twice to the Corvallis School District Board and serves as its Chair for the third year. He is the President of the Color Caucus of Oregon school board members. He was recently confirmed by Oregon State Senate to serve at the Fair Dismissals Appeals Board. His business and nonprofit leadership experiences include serving as the board president of the Corvallis Multicultural Literacy Center, and a member of the Corvallis Sustainability Coalitions Steering committee and the Corvallis Public Schools Foundation. His community service focused on education empowerment, economic and environmental resilience, and empowering vulnerable populations. Sami successfully advocated for national and statewide and local reforms and legislation that supported elections reform, human rights, and equal access for students.

He holds three degrees in engineering, worked for General Electric as a projects engineer for safety monitoring systems in the energy and water industries, and started Crispy Science, a startup focused on creating informal learning opportunities for children and youth. Sami teaches engineering design, problem-solving, engineering economics, engineering computation and programming, project management, and work systems design at Oregon State University. He holds a doctorate in Industrial Engineering with a focus on human systems and decision-making in emergency management. In his free time, Sami enjoys the outdoors, especially camping and hiking. He also enjoys playing soccer, chess, and salsa dancing.

SAMIS ACCOMPLISHMENTS
Led a $200 million bond initiative to build and reinforce schools for earthquake readiness
Fought to protect every persons right to vote and protest
Engaged young and diverse people in the legislative process
Installed 638kW of solar power through public/private partnerships with Solarize Corvallis
Created protections from discrimination based on gender identity for transgender and non-binary individuals
Brought graduation rates to historical records of 90%, with higher rates for minority students
Increased access to mental health therapists and skills trainers in schools
Built a community health center in partnership with Benton County Health Department
Invested in career and technical education
Developed rental assistance programs for housing-insecure students
Banned concealed weapons from Corvallis school campuses
Brought together experts to protect people from wildfires
Adjudicated appeals of dismissals and complaints","0","H2OR04152",NA
"4152","Edna San Miguel","AZ",3,2018,"Partially-Closed",62.40000153,"Republican",0,0,0,21.9309609083289,NA,NA,"MY NAME IS EDNA SAN MIGUEL AND I AM HONORED TO SHARE MY LIFE STORY WITH YOU

MY NAME IS EDNA SAN MIGUEL A TRUMP REPUBLICAN AND HONORED TO SHARE MY LIFE STORY WITH YOU
Blessings and thank you for visiting my AZ U.S. Congressional website. My name is Edna San Miguel and I am running for Arizona United States Congress CD 3 in 2018. Many have asked ""Can a former American Child Farm Worker become your next voice in Washington D.C.?"" The uphill challenges of becoming your next Arizona Congresswoman are minute, compared to my lifelong struggles as a child, and as an adult single mother maintaining my family's physical and emotional needs. We are natural born U.S. Citizens of the United States of America and not Mexican immigrants. I am an American first and never a hyphenated American.I spent my childhood as a child migrant field worker. My mother, my siblings and I would take a Greyhound Bus from Tucson, Arizona to Sacramento, California to meet up with family and work the Hollister apricot smelter and processing plant. Many other United States citizens would work the fields to help out with family and educational responsibilities as well. I recall sleeping in individual wooden crates placed on the dirt floor along the wooden barn walls, and listening to the soft chatter of my large family as I peered outside the old wooden barn doors to look at the vast California starry skies. I do not begrudge the experience. My family worked together and my mother sold seasonal tamales to support my Father's endeavors to gain an education. My Father became a highschool teacher, then an Administrator. Maybe that's why I am a teacher today, specializing in the needs of Special Needs School Children with Autism and other challenges. I am also a published/nationally acclaimed author with the Arizona-Sonora Desert Museum on the restoration of the Arts and Antiquities of our Arizona's 300 hundred year old Mission, San Xavier Mission Del Bac. I was hired by the Guggenheim Museum, N.Y. and Venice, Italy as an International Conservationist on the Arts and Antiquities of the Mission's interior walls murals and Arts. I also sell my books with the National Parks and worked for the National Parks revamping Junior Ranger Books with updated research and fun-filled childrens illustrations. I am a graduate of the University of Arizona and my family has lived in Tucson, Arizona since the 1800's. My Great-Great Grandfather, Sergeant Robert Feldman came from Texas to Tucson with the Union to help settle the Tucson Territory in 1862. My Texas family were wealthy Texas ranchers, and helped settle Eagle Pass and San Antonio, Texas. My Texas family fought in the Battle of Goliad during the Texas Revolution against Mexico. My San Miguel family came over with Christopher Columbus on the second voyage back from Spain. They landed as ship Captains on the island of
Cuba, as well as in several South American countries. My San Miguel family fought and assisted Captain Cortez against Montezuma and his armies. 
YOU ARE AMERICA'S NATIONAL TREASURE

YOU ARE AMERICA'S NATIONAL TREASURE
Taking back and restoring our Nation will be an enormous challenge. Perseverance and relentless hard work are needed to protect our Great State of Arizona, our Heroic Veterans, our troubling International Borders, our God given Freedoms and Liberties as citizens of the United States of America and our greatest National treasures, our American Children. I am a Constitutionalist Republican, a supporter of our 2nd Amendment Rights, 100% Pro-Life, and our Military must be restored at the highest pinnacle necessary. All illegal foreign invaders should deported back to their original homeland. My name is Edna San Miguel, and I ask you to please vote for me at the Arizona CD3 Primary Race this August 28th, 2018. I ask for your financial support, but above all Pray to restore our Homeland. 
Edna San Miguel ","0","H6AZ03179",NA
